PK,NOMBRE,TIPO,EQUIPAMIENTO,TRANSPORTE,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,CODIGO-POSTAL,BARRIO,DISTRITO
4548698,Instalación Deportiva Municipal Básica San Juan Bautista - Cidamón,Instalación Deportiva,1 Pista polideportiva,"Metro: Arturo Soria , Avenida de la PazBus: 9 , 11 , 53 , 70 , 72 , 73 , 114 , 120 , 122",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88b85e9248c91110VgnVCM1000000b205a0aRCRD,AGASTIA,CALLE,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL
4548148,Instalación Deportiva Municipal Básica San Lamberto,Instalación Deportiva,1 Pista de baloncesto,"Bus: 15 , 28 , 71 , 110 , 113 , 210.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d472782bf0891110VgnVCM1000000b205a0aRCRD,"SAN LAMBERTO, 20",CALLE,28017,VENTAS,CIUDAD LINEAL
4548691,Instalación Deportiva Municipal Básica San Pascual,Instalación Deportiva,1 Campo de fútbol,"Metro: Barrio de la ConcepciónBus: 21 , 48 , 53 , 122 , 146",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79617bbeee991110VgnVCM1000000b205a0aRCRD,"ESTEBAN MORA, S/N",CALLE,28027,SAN PASCUAL,CIUDAD LINEAL
4527560,Instalación Deportiva Municipal Básica San Pol,Instalación Deportiva,Pistas de petanca,"Metro: Príncipe Pío Bus: 33 , 41 , 46 , 62 , 75.Renfe: Príncipe Pío",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa8849491df0110VgnVCM1000000b205a0aRCRD,"SAN POL DE MAR, 7",CALLE,28008,CASA DE CAMPO,MONCLOA-ARAVACA
4669899,Instalación Deportiva Municipal Básica Sanchinarro I,Instalación Deportiva,1 Pista polideportiva Zona de calistenia,"Metro: Álvarez de VillaamilBus: 172 , 174",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a518a43c67c5110VgnVCM1000000b205a0aRCRD,"INFANTA CATALINA MICAELA, 33",CALLE,28050,VALDEFUENTES,HORTALEZA
4669966,Instalación Deportiva Municipal Básica Sanchinarro II,Instalación Deportiva,1 Pista polideportiva,"Metro: Álvarez de VillaamilBus: 172 , 174",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac39569387c5110VgnVCM1000000b205a0aRCRD,"INFANTA CATALINA MICAELA, 23",CALLE,28050,VALDEFUENTES,HORTALEZA
4669976,Instalación Deportiva Municipal Básica Sanchinarro III,Instalación Deportiva,1 Pista polideportiva,"Metro: María TudorBus: 172 , 173 , 174",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20682a96097c5110VgnVCM1000000b205a0aRCRD,"MARIA TUDOR, 10",CALLE,28050,VALDEFUENTES,HORTALEZA
4669997,Instalación Deportiva Municipal Básica Sanchinarro IV,Instalación Deportiva,1 Skatepark,"Metro: Álvarez de VillaamilBus: 172 , 174",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb702a96097c5110VgnVCM1000000b205a0aRCRD,"NICETO ALCALA ZAMORA, 12",AVENIDA,28050,VALDEFUENTES,HORTALEZA
4580475,Instalación Deportiva Municipal Básica Sanchorreja,Instalación Deportiva,1 Campo de Fútbol 71 Pista Polideportiva,"Metro: Casa de CampoBus: 25, 33 , 36 , 39 , 55 , 65 , 138.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bbe87011f2b2110VgnVCM1000000b205a0aRCRD,"SANCHORREJA, 8",CALLE,28011,LUCERO,LATINA
4547345,Instalación Deportiva Municipal Básica Santa Ana I,Instalación Deportiva,1 Campo de fútbol (hierba artificial).1 Campo de fútbol (hierba artificial).2 Pistas de Petanca.,"Metro: FuencarralBus: 66 , 137",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bae52c013e291110VgnVCM2000000c205a0aRCRD,"HOSPITALET DE LLOBREGAT, 11",CALLE,28034,VALVERDE,FUENCARRAL-EL PARDO
4547356,Instalación Deportiva Municipal Básica Santa Ana II,Instalación Deportiva,1 Pista de atletismo1 Campo de fútbol (césped artificial),"Metro: FuencarralBus: 66 , 137",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=109d0e45fe291110VgnVCM2000000c205a0aRCRD,"ALAMEDILLAS, 2",PASEO,28034,VALVERDE,FUENCARRAL-EL PARDO
4547254,Instalación Deportiva Municipal Básica Santa Hortensia,Instalación Deportiva,1 Pista de futbol sala1 Pista de baloncesto,"Metro: Alfonso XIIIBus: 9 , 43, 72 , 73 , 114 , 115 , 122.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e6df1554291110VgnVCM1000000b205a0aRCRD,"SANTA HORTENSIA, 34",CALLE,28002,PROSPERIDAD,CHAMARTIN
4560398,Instalación Deportiva Municipal Básica Santa Marca,Instalación Deportiva,Pista de Fútbol-Sala,"Metro: Concha Espina , Alfonso XIIIBus: 9 , 16 , 29 , 40 , 43 , 52 , 72 , 73 , 120",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8aa5f5e49c802110VgnVCM1000000b205a0aRCRD,"PRADILLO, 23",CALLE,28002,CIUDAD JARDIN,CHAMARTIN
4542483,Instalación Deportiva Municipal Básica Santa Petronila,Instalación Deportiva,1 Pista polideportiva.1 Pista de baloncesto.1 Pista de petanca.,"Metro: Villaverde Bajo CruceBus: 59, 79, 85, 123",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d79c83035e61110VgnVCM1000000b205a0aRCRD,"ANDALUCIA, S/N",CARRETERA,28021,LOS ROSALES,VILLAVERDE
4545645,Instalación Deportiva Municipal Básica Santa Rita,Instalación Deportiva,1 Campo de fútbol,"Bus: 34, 108",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56095ff1d9e71110VgnVCM1000000b205a0aRCRD,"ALBA DE TORMES, 2",CALLE,28025,PUERTA BONITA,CARABANCHEL
4542126,Instalación Deportiva Municipal Básica Santa Virgilia,Instalación Deportiva,1 Pista polideportiva,"Metro: Parque Santa María , San LorenzoBus: 9 , 72 , 87 , 107",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3308d335a61110VgnVCM1000000b205a0aRCRD,"SANTA VIRGILIA, 17",CALLE,28033,PINAR DEL REY,HORTALEZA
10967946,Instalación Deportiva Municipal Básica Santuario de Valverde (Montecarmenlo),Instalación Deportiva,Pista de baloncesto y pista de patinaje.,"Metro: Antonio Machado. Bus: 42 , 49 , 126 , 128.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61cf99d98fc2b610VgnVCM1000001d4a900aRCRD,"SANTUARIO DE VALVERDE, 41",AVENIDA,28049,EL GOLOSO,FUENCARRAL-EL PARDO
4627940,Instalación Deportiva Municipal Básica Sepúlveda,Instalación Deportiva,1 Pista de fútbol sala1 Pista de patinaje1 Circuito de bicicletas,"Bus: 25 , 55, 138",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff20383ed8784110VgnVCM1000000b205a0aRCRD,"SEPULVEDA, 220",CALLE,28011,LUCERO,LATINA
4566220,Instalación Deportiva Municipal Básica Seseña,Instalación Deportiva,11 Pistas de calva,"Bus: 25 , 55, 138",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055c7c0076d22110VgnVCM1000000b205a0aRCRD,"SESEÑA, 2",CALLE,28024,ALUCHE,LATINA
6340686,Instalación Deportiva Municipal Básica Sierra Elvira,Instalación Deportiva,1 Pista infantil,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7db0701303e5310VgnVCM1000000b205a0aRCRD,"SIERRA ELVIRA, 37",CALLE,28038,NUMANCIA,PUENTE DE VALLECAS
4582306,Instalación Deportiva Municipal Básica Sierra del Valle,Instalación Deportiva,1 Pista de patinaje,"Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7c6962b8b2110VgnVCM1000000b205a0aRCRD,"ARROYO DEL OLIVAR, 96",CALLE,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS
4528344,Instalación Deportiva Municipal Básica Sinesio Delgado,Instalación Deportiva,1 Pista de fútbol sala 1 Pista de voleibol 2 Pistas de patinaje. Tenis de Mesa,"Metro: ValdezarzaBus: 64 , 82 , 126 , 127 , 132",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b3f65542201110VgnVCM1000000b205a0aRCRD,"ISLA DE OZA, 61",CALLE,28035,VALDEZARZA,MONCLOA-ARAVACA
4555827,Instalación Deportiva Municipal Básica Soto Hidalgo,Instalación Deportiva,1 Pista de futbol sala1 Pista de baloncesto,"Metro: Alameda de Osuna. Bus: 101 , 105 , 112 , 114 , 115 , 151",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfca5b6020e1110VgnVCM1000000b205a0aRCRD,"RIAÑO, 1",CALLE,28042,ALAMEDA DE OSUNA,BARAJAS
6342598,Instalación Deportiva Municipal Básica Talbot,Instalación Deportiva,Circuito de Educación VialCircuito de Bici-Trial,"Bus: 60 , 131.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c9cda3da4ce5310VgnVCM1000000b205a0aRCRD,"TALBOT, 3",CALLE,28041,ORCASITAS,USERA
4659289,Instalación Deportiva Municipal Básica Tercio Terol,Instalación Deportiva,1 Pista de baloncesto,"Metro: UrgelBus: 34 , 35 , 108 , 118 , 119",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5069b8463aa65110VgnVCM1000000b205a0aRCRD,CHINDASVINTO,CALLE,28019,SAN ISIDRO,CARABANCHEL
4548903,Instalación Deportiva Municipal Básica Torrelaguna (La Colina),Instalación Deportiva,1 Pista de baloncesto,"Metro: Avenida de la PazBus: 9 , 53 , 72 , 73 , 120",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b477d49f5ec91110VgnVCM1000000b205a0aRCRD,TORRELAGUNA,CALLE,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL
4547407,Instalación Deportiva Municipal Básica Tres Olivos I Pádel,Instalación Deportiva,7 Pistas de pádel (1 de cristal).,"Bus: 137, 66",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a42e130360391110VgnVCM2000000c205a0aRCRD,"CUEVA DE MONTESINOS, 27",CALLE,28034,VALVERDE,FUENCARRAL-EL PARDO
4547468,Instalación Deportiva Municipal Básica Tres Olivos II,Instalación Deportiva,Campo de rugby.,"Metro: Tres OlivosBus: 66 , 137",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=889615a3f1391110VgnVCM2000000c205a0aRCRD,"CAMPO DE CALATRAVA, 3",AVENIDA,28034,VALVERDE,FUENCARRAL-EL PARDO
4669172,Instalación Deportiva Municipal Básica Tribaldos I,Instalación Deportiva,2 Pistas de baloncesto Circuito de bicicletas Circuito de vida,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=591a16c6b58b5110VgnVCM1000000b205a0aRCRD,"TRIBALDOS, 37",CALLE,28043,CANILLAS,HORTALEZA
4541945,Instalación Deportiva Municipal Básica Tribaldos II,Instalación Deportiva,1 Pista de patinaje,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a39e32fe961110VgnVCM1000000b205a0aRCRD,"TRIBALDOS, 34",CALLE,28043,CANILLAS,HORTALEZA
4541972,Instalación Deportiva Municipal Básica Trinquete,Instalación Deportiva,1 Campo de fútbol 11 de césped artificial,"Metro: HortalezaBus: 7 , 29 , 107, 125 , 129",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd483eb1ff961110VgnVCM1000000b205a0aRCRD,"VELACHO BAJO, 3",CALLE,28033,APOSTOL SANTIAGO,HORTALEZA
4642633,Instalación Deportiva Municipal Básica UVA Pan Bendito,Instalación Deportiva,3 Pistas polideportivas,"Metro: Pan BenditoBus: 47 , 108 , 118 , 121 , 131 , 155.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=627268171cef4110VgnVCM1000000b205a0aRCRD,PAN BENDITO,UVA,28025,PUERTA BONITA,CARABANCHEL
4539815,Instalación Deportiva Municipal Básica UVA de Vallecas,Instalación Deportiva,"Unidades deportivas cubiertas:  Pista polideportiva (marcajes de fútbol sala, 3 de baloncesto transversales).","Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4fa3b9c7c451110VgnVCM1000000b205a0aRCRD,"MONTE DE MONTJUICH, 9",CALLE,28031,SANTA EUGENIA,VILLA DE VALLECAS
6309976,Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,Instalación Deportiva,1 Pista Polideportiva. 1 Pista Baloncesto,Bus: 153,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a223e08340d35310VgnVCM2000000c205a0aRCRD,"PRUNOS, 100",AVENIDA,28042,PALOMAS,HORTALEZA
4547622,Instalación Deportiva Municipal Básica Urbis,Instalación Deportiva,1 Campo de fútbol (césped artifical),"Metro: Artilleros. Bus: 30 , 32 , 71",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=201778c178391110VgnVCM2000000c205a0aRCRD,"DOCTOR GARCIA TAPIA, 117",AVENIDA,28030,MARROQUINA,MORATALAZ
12030071,Instalación Deportiva Municipal Básica Valdebebas,Instalación Deportiva,2 Pistas polideportivas. Rocódromo.,Metro: Mar de Cristal.Bus: 171 y 174.  Cercanías: Valdebebas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92a34c60dca88810VgnVCM2000001f4a900aRCRD,"JOSE ANTONIO FERNANDEZ ORDOÑEZ, 25",CALLE,28055,VALDEFUENTES,HORTALEZA
4527695,Instalación Deportiva Municipal Básica Valdelasierra,Instalación Deportiva,1 Pista de Fútbol-Sala,"Bus: 18 , 55 , 60",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ecd923c4df0110VgnVCM1000000b205a0aRCRD,"VALDELASIERRA, 7",CALLE,28005,ACACIAS,ARGANZUELA
4528554,Instalación Deportiva Municipal Básica Valderromán,Instalación Deportiva,1 Pista de baloncesto  1 Pista de fútbol sala  Tenis de mesa,"Metro: Antonio MachadoBus: 42 , 64 , 127 , 132 , 137",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=433a7dff2c201110VgnVCM1000000b205a0aRCRD,"VALDERROMAN, 22",CALLE,28035,VALDEZARZA,MONCLOA-ARAVACA
4542740,Instalación Deportiva Municipal Básica Valdetorres,Instalación Deportiva,1 Pista polideportiva,"Metro: Mar de Cristal. Bus: 87 , 104 , 112 , 120 , 125 , 172.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48cb553e30f61110VgnVCM1000000b205a0aRCRD,"VALDETORRES DE JARAMA, 29",CALLE,28043,PINAR DEL REY,HORTALEZA
4564299,Instalación Deportiva Municipal Básica Valle Inclán,Instalación Deportiva,1 Pista de fútbol sala1 Pista de patinaje,"Bus: 17 , 34 , 39 , 117, 139",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=789cd59375322110VgnVCM1000000b205a0aRCRD,VALLE INCLÁN,CALLE,28044,LAS AGUILAS,LATINA
4547326,Instalación Deportiva Municipal Básica Vereda de Ganapanes,Instalación Deportiva,2 Campos de fútbol 11(césped artificial). Pista de fútbol sala (césped artificial). 2 tenis de mesa. Campo de minipitch.,"Metro: Antonio Machado. Bus: 42 , 49 , 126 , 128.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac236f24b291110VgnVCM2000000c205a0aRCRD,"BECERREA, 4",CALLE,28029,EL PILAR,FUENCARRAL-EL PARDO
4545662,Instalación Deportiva Municipal Básica Via Lusitana,Instalación Deportiva,2 Campos de fútbol2 Pistas de baloncesto1 Pista de hockey patines,"Metro: Abrantes , Pan BenditoBus: 47 , 108 , 118",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2389d2c08ae71110VgnVCM1000000b205a0aRCRD,"VIA LUSITANA, 19",CALLE,28025,ABRANTES,CARABANCHEL
4668039,Instalación Deportiva Municipal Básica Villa de Pons - Avenida de San Luis,Instalación Deportiva,Pista de baloncesto cubierta. 2 Tenis de mesa.,"Metro: Hortaleza. Bus: 9 , 72 , 107 , 125 , 172",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11609b5eec2b5110VgnVCM1000000b205a0aRCRD,"SAN LUIS, 23",AVENIDA,28033,PINAR DEL REY,HORTALEZA
4556651,Instalación Deportiva Municipal Básica Villabona,Instalación Deportiva,1 Pista polideportiva,"Bus: 6 , 60 , 78 , 81 , 116 , 131",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53422414d35e1110VgnVCM1000000b205a0aRCRD,"VILLABONA, 4",CALLE,28041,ORCASITAS,USERA
4544577,Instalación Deportiva Municipal Básica Villalonso,Instalación Deportiva,1 Pista de fútbol sala,"Bus: 22 , 76 , 86 , 130 , 131.Renfe: Puente Alcocer.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a31cc28c3971110VgnVCM1000000b205a0aRCRD,"VILLALONSO, 8",CALLE,28021,SAN ANDRES,VILLAVERDE
4528593,Instalación Deportiva Municipal Básica Virgen de la Estrella,Instalación Deportiva,1 Pista de baloncesto,"Metro: Conde de CasalBus: 14 , 20 , 30 , 32 , 56 , 63 , 143 , 145 , 156",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6a360206d201110VgnVCM1000000b205a0aRCRD,"VIRGEN DE LA ESTRELLA, 1",PLAZUELA,28007,ESTRELLA,RETIRO
4542820,Instalación Deportiva Municipal Básica Virgen del Cortijo - A.D. Oña Sanchinarro,Instalación Deportiva,1 Campo de fútbol 11 de césped artificial,"Bus: 150 , 174",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e713da191f61110VgnVCM1000000b205a0aRCRD,"OÑA, 18",CALLE,28050,VALDEFUENTES,HORTALEZA
4549174,Instalación Deportiva Municipal Básica Vital Aza,Instalación Deportiva,1 Pista de baloncesto,"Metro: Ascao , QuintanaBus: 28 , 109 , 113",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9edd9c02f6d91110VgnVCM1000000b205a0aRCRD,VITAL AZA,CALLE,28017,PUEBLO NUEVO,CIUDAD LINEAL
4527222,Instalación Deportiva Municipal Básica Yeserías I,Instalación Deportiva,1 Pista de frontón corto y campo de chito,"Metro: PirámidesBus: 18 , 23 , 34 , 35 , 36 , 116 , 118 , 119Renfe: Pirámides",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ece124827ee0110VgnVCM1000000b205a0aRCRD,"YESERIAS, 1",PASEO,28005,ACACIAS,ARGANZUELA
4539144,Instalación Deportiva Municipal Básica Zazuar,Instalación Deportiva,Pista de baloncesto,"Bus: 58 , 63 , 145. Renfe: Santa Eugenia",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bd14584cff41110VgnVCM1000000b205a0aRCRD,"ZAZUAR, 1",CALLE,28031,SANTA EUGENIA,VILLA DE VALLECAS
6300758,Instalación Deportiva Municipal Básica de Ribadeo y Verín,Instalación Deportiva,Pista de baloncesto. Pista de fútbol-sala.,"Metro: FuencarralBus: 128, 132, 137, 49, 83",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b72a40a4a8915310VgnVCM2000000c205a0aRCRD,"INTERIORES ENTRE PLAZA RIBADEO, 1",PLAZAS,28029,EL PILAR,FUENCARRAL-EL PARDO
6309560,Instalación Deportiva Municipal Básica paseo de la Vaguada,Instalación Deportiva,3 Pistas de bolos y petanca. 3 Pistas de chito.,Metro: Lacoma. Bus: 49,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d64224cd835310VgnVCM2000000c205a0aRCRD,"VAGUADA, 13",PASEO,28029,EL PILAR,FUENCARRAL-EL PARDO
10967935,Instalación Deportiva Municipal Básica poblado de Santa Ana,Instalación Deportiva,2 pistas de fútbol-sala. Pista de baloncesto. Instalación para deportes sobre ruedas. Pista de baloncesto 3x3.,"Metro: FuencarralBus: 66 , 137",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9e99d98fc2b610VgnVCM1000001d4a900aRCRD,"BRAILLE, 15",CALLE,28034,VALVERDE,FUENCARRAL-EL PARDO
4527223,Instalación Deportiva Municipal Embajadores M-30,Instalación Deportiva,1 Pista Fútbol-Sala,"Bus: 62 , 88",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aefe124827ee0110VgnVCM1000000b205a0aRCRD,"PUERTO DE LA CRUZ VERDE, 29",CALLE,28045,LEGAZPI,ARGANZUELA
6208131,Instalación Deportiva Municipal Nave de Terneras,Instalación Deportiva,1 Pista de Petanca,"Metro: LegazpiBus: 148, 18, 6, 78",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f0115e85d533310VgnVCM1000000b205a0aRCRD,"CHOPERA, 10",PASEO,28045,CHOPERA,ARGANZUELA
4556424,Instalación Deportiva Municipal Parque Calle Vado,Instalación Deportiva,1 Pista de futbol sala1 Pista de baloncesto,"Metro: AlmendralesBus: 6 , 18 , 22 , 23 , 47 , 59 , 76 , 78 , 79 , 85 , 86 , 123 , 247.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=13fb8bbd894e1110VgnVCM1000000b205a0aRCRD,"ANTONIO LOPEZ C/V CALLE VADO, 189",CALLE,28026,ALMENDRALES,USERA
5567512,Instalación Deportiva Municipal Parque Lineal del Manzanares - Victoriano González,Instalación Deportiva,1 Campo de fútbol 11 de tierra 1 Campo fútbol 11 de césped artificial 1 Campo de fútbol 7 de tierra 1 Circuito vida 2 Pistas polideportivas,Bus: T32,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e8195356cd96210VgnVCM2000000c205a0aRCRD,"EMBAJADORES, 324",CALLE,28053,ENTREVIAS,USERA
6280430,Instalación Deportiva Municipal Puente de Praga,Instalación Deportiva,7 pistas de pádel y 1 de tenis,Metro: Marqués de Vadillo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c053959bdd984310VgnVCM1000000b205a0aRCRD,"MANZANARES, 176",AVENIDA,28019,COMILLAS,CARABANCHEL
7106793,Instalación Deportiva Municipal Pádel  Marqués de Monistrol,Instalación Deportiva,6 Pistas de Padel,"Metro: 6,10 y Ramal Principe Pío Bus: 41, 46, 75, C2, 25, 39, 138, 33 y 62",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a507007ddcb21410VgnVCM1000000b205a0aRCRD,"RIBERA DEL MANZANARES, 1",CALLE,28008,CASA DE CAMPO,MONCLOA-ARAVACA
6280408,Instalación Deportiva Municipal Rocódromo 'Roc 30',Instalación Deportiva,Escuela de escalada deportiva.,Metro: Marqués de Vadillo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fa670286ac984310VgnVCM1000000b205a0aRCRD,"MANZANARES, 108",AVENIDA,28019,SAN ISIDRO,CARABANCHEL
