PK,NOMBRE,EQUIPAMIENTO,TRANSPORTE,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,TIPO
104235,Centro Deportivo Municipal La Masó,"Clases y escuelas deportivas     Pre-infantiles (0 a 3 años): fútbol, gimnasia rítmica, matrogimnasia, matronatación y natación.  Infantiles: (edad, según modalidades): aeróbic, escalada, fútbol, gimnasia rítmica, natación  y polideportiva.  Jóvenes y personas adultas: aeróbic, ciclo sala, carrera acuática, (aquarunning), circuito de fitness, combinada  (fitness/tonificación, yoga/pilates, aeróbic/pilates)  fitness, fitness acuático, GAP, gimnasia acuática (aquagym),  natación, natación de compensación, natación espalda,  natación embarazadas, natación jóvenes, pilates y pilates embarazadas.  Mayores de 65 años: acondicionamiento físico y gimnasia acuática (aquagym y natación).  Personas con discapacidad física:   natación.       Equipamientos      Superficie total de las instalaciones: 41.700 metros cuadrados.  Unidades deportivas al aire libre:   campo de fútbol  y rocódromo.      Unidades deportivas cubiertas:  pabellón polideportivo, piscina (vaso de 25 metros y vaso de enseñanza), sala de fisioterapia, sala multiusos y sala de musculación.      Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Ayudas técnicas para la accesibilidad: 1 ascensor y 1 grúa de piscina.  Columna de rescate cardíaco.   Servicio de medicina deportiva: fisioterapia del deporte.","Metro: Herrera Oria , Lacoma, Avenida de la Ilustración.  Bus: 49, 64, 83, 124, 134.  Bicicleta: el centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .     Parking  público gratuito.","1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=15efe8ae8d81c010VgnVCM1000000b205a0aRCRD,MASO,CALLE,80,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4834,Centro Deportivo Municipal Lago Casa de Campo,"E scuelas deportivas    Actividades Físico deportivas para centros escolares: aula deportiva municipal.   Escuelas de colaboración: Pirag&amp;uuml;ismo, Remo, Paddel Sup.      Equipamientos     Superficie total de las instalaciones:  80.100 metros cuadrados.  Unidades deportivas al aire libre:   lago.    Columna de rescate cardíaco.","Metro: Lago, Puerta del Ángel. Bus: 31 , 33 , 36 , 39 , 65 , 138.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd9d79262ef5d010VgnVCM1000000b205a0aRCRD,EMBARCADERO,PASEO,8,28011,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Embarcaderos
4538574,Centro Deportivo Municipal Las Cruces,"Clases y escuelas deportivas    Pre-infantiles (0 a3 años): educación física de base, matronatación y natación.  Infantiles   (edad, según modalidad): aeróbic, baloncesto, balonmano, gimnasia rítmica, fútbol, fútbol sala, judo, natación, natación (escuela de iniciación, competición), natación sincronizada, pádel, pre-tenis, tenis y voleibol.  Jóvenes:  aeróbic, baloncesto, ciclo sala, combinada (EFP), fútbol, natación, natación (escuela de iniciación, competición), pádel, tenis y tonificación.  Adultos: acondicionamiento físico/fat burner, aeróbic/zumba, aeróbic/body jam, carrera acuática (acuarunning), ciclo sala, combinada (EFP/ciclo+core), fitness acuático, fitnes/body combat, gimnasia acuática, gimnasia acuática (acuagim), gimnasia suave/body balance, gimnasia suave/espalda sana, kick boxing/muay thai , natación, natación de compensación, natación embarazadas, pádel, pilates, tenis , tonificación/body pump y yoga.  Mayores 65 años: actividad física, gimnasia acuática, gimnasia acuática (acuagim), gimnasia acuática/acuasalud, gimnasia acuática/acuapilates, gimnasia acuática/acuarelax, natación y tonificación.  Personas con discapacidad  : actividad física, gimnasia acuática, natación  y polideportiva.     Equipamientos    Superficie total de las instalaciones:  31.529,58  metros cuadrados.   Unidades deportivas al aire libre:  1 campo de fútbol (césped artificial), 2 campos de fútbol 7, (césped artificial), 6 pistas de pádel, 2 pistas de pádel (cristal) y 5 pistas de tenis.  Unidades deportivas cubiertas: pabellón polideportivo, piscina (vaso de 25 m y vaso de enseñanza), 3 salas multiusos y sala de musculación.   Solárium (no disponible).    Ayudas técnicas para la accesibilidad:  1 ascensor y 1 grúa de piscina.","Metro: Aluche , Eugenia de Montijo.  Bus: 121 , 131 , 139.  Renfe: Aluche.  Bicicleta:  El centro dispone de aparca bicicletas exterior con capacidad para 4 bicicletas.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a6952ff55b41110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,72,28044,7,LAS AGUILAS,10,LATINA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/CamposEstadiosFutbol
4619937,Centro Deportivo Municipal Los Prunos,"Clases y escuelas deportivas   Cardiovascular, tonificación, combinado tono y cardio, cuerpo y mente, y pádel.   Equipamientos    Unidades deportivas al aire libre: pista polideportiva y 8 pistas de pádel.   Unidades deportivas cubiertas: piscina (vaso de 25 metros y vaso de enseñanza) , 4 pistas de pádel, sala multiusos (ciclo sala), sala multiusos (gimnasio), 3 salas multiusos, spa y zona termal.   Ayudas técnicas para la accesibilidad: con 1 ascensor.",Metro: Feria de Madrid  Bus: 153  Bicicleta:   El centro dispones de aparcabicicletas exterior con capacidad para 6 bicicletas.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e705dfa167204110VgnVCM1000000b205a0aRCRD,PETUNIAS,CALLE,30,28042,1,PALOMAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4681,Centro Deportivo Municipal Luis Aragonés,"Clases y escuelas deportivas    Pre-infantiles (0 a 3 años): matronatación y natación.  Infantiles (edad, según modalidad) : judo, karate kenpo, natación, pádel, pre-tenis, tenis, salvamento y socorrismo.    Personas adultas  : aeróbic, carrera acuática (acuarunning), fitness, gimnasia acuática (acuagim), judo, karate kenpo, natación, natación de compensación, natación embarazadas, pádel, pilates y tenis.    Mayores 65 años:  acondicionamiento físico y natación.      Equipamientos       Superficie total de las instalaciones:  61.500 metros cuadrados.    Unidades deportivas al aire libre:     2 campos de fútbol de césped artificial, 2 campos de fútbol-7 de césped artificial, piscinas (vaso 50 metros, 2 vasos de recreo y 1 vaso infantil), 4 pistas de pádel (césped artificial), pista de vóley playa, 1 pista de tenis, 2 pistas de tenis (césped artificial), 4 tenis de mesa y Rocódromo.      Unidades deportivas cubiertas:  piscina (vaso de 25 metros y vaso de enseñanza), sala de artes marciales, sala multiusos (gimnasio) y sala de musculación.          Oficina de promoción deportiva:   responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.            Ayudas técnicas para la accesibilidad:  1 grúa de piscina.        Columna de rescate cardíaco.","Metro: Canillas.  Bus: 73, 120.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.","1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64cd79262ef5d010VgnVCM1000000b205a0aRCRD,EL PROVENCIO,CALLE,20,28043,3,CANILLAS,16,HORTALEZA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4688,Centro Deportivo Municipal Margot Moles (Vicálvaro),"Clases y escuelas deportivas.    Pre-infantiles (3 a 5 años): matronatación y (0 a 3 años) natación.  Infantiles (6 a 14 años, según modalidades): baile en familia, fútbol, karate shyto, natación, natación (competición), pádel y tenis.  Personas adultas (15 a 64 años): acondicionamiento físico deportivo, acuagim, acuarruning, aeróbic, aeróbic combinado, combinada (pilates/yoga gap /tonificación), karate goju, natación, natación de compensación, natación embarazadas, pádel, pilates/yoga, tenis y yoga.  Mayores de 65 años: actividad física, baile, gimnasia acuática, natación y pádel.   Equipamientos     Superficie total de las instalaciones:  82.400 metros cuadrados.  Unidades deportivas al aire libre:  campo de fútbol (de césped artificial), 2 campos de fútbol 7 (de césped artificial), piscina (1 vaso de 50 m. y 1 vaso infantil), pista de atletismo, pista de hockey patines, 2 pistas polideportivas, 4 pistas de pádel, 2 pistas de tenis y 4 tenis mesa.     Unidades deportivas cubiertas:  pabellón polideportivo, piscina (1 vaso de 25 metros y 1 vaso de enseñanza).      Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.  Ayudas técnicas para la accesibilidad:  1 grúa de piscina.    Columna de rescate cardíaco.     Servicio de Medicina Deportiva: psicomotricidad infantil.","Metro: San Cipriano, Puerta de Arganda.  Bus: 4 , 100 , 106 , 130.  Renfe: Vicálvaro.  Bicicleta:   El centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.   Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d6f79262ef5d010VgnVCM1000000b205a0aRCRD,POLIDEPORTIVO,PASEO,3,28032,,AMBROZ,,VICALVARO,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
121729,Centro Deportivo Municipal Marqués de Samaranch,"Clases y escuelas deportivas    Pre-infantiles (2 a 5 años): natación y polideportiva/educación física de base.  Infantiles: bádminton, karate kenpo, natación, polideportiva y voleibol.  Jóvenes y personas adultas:  aeróbic, acondicionamiento nadadores, bádminton, fitness, fitness acuático, gimnasia acuática (acuagim), gimnasia de compensación, natación, natación de compensación/salud, natación embarazadas, pilates, voleibol, salvamento acuático y salvamento y socorrismo.     Mayores de 65 años: acondicionamiento nadadores, fitness, gimnasia acuática (acuagim) y natación.       Personas con discapacidad física:  natación (adulta e infantil).           Personas con discapacidad intelectual:  natación (adulta e infantil) .         Equipamientos    Unidades deportivas al aire libre: campo de fútbol de césped artificial y 4 pistas de pádel.  Unidades deportivas cubiertas:   pabellón polideportivo, piscina (vaso de 25 metros y vaso de enseñanza y solarium), 6 pistas de pádel, 4 pistas de tenis, sala de musculación, 2 salas multiusos, sala fisioterapia, sala de psicomotricidad, unidad de reconocimientos médicos y 2 saunas.    Servicios auxiliares:  aula.    Oficina de promoción deportiva (distrito centro) juegos deportivos municipales, torneos y circuitos municipales, copas de primavera información sobre escuelas de promoción deportiva.   Ayuda técnicas para la accesibilidad: 2 grúas de piscina.  Columna de rescate cardíaco.","Metro: Puerta de Toledo , Pirámides.  Bus: 17, 36, 41, C, 62.  Renfe: Pirámides.  Bicicleta:  el centro dispone de  aparca bicicletas exterior   con capacidad para 5 bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .","1,5,6",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b00e8ae8d81c010VgnVCM1000000b205a0aRCRD,IMPERIAL,PASEO,20,28005,1,IMPERIAL,2,ARGANZUELA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4701827,Centro Deportivo Municipal Miguel Guillén Prim,"Clases y escuelas deportivas    Infantiles (6 a 14 años, según modalidades): fútbol sala y taekwondo.  Jóvenes y personas adultas   (21 a 64 años): acondicionamiento físico deportivo y musculación.    Mayores de 65 años:   actividad física.     Equipamientos      Superficie total de las instalaciones:   8.400 metros cuadrados.  Unidades deportivas al aire libre: campos de fútbol-7 de césped artificial.    Unidades deportivas cubiertas: pabellón polideportivo y sala de musculación.    Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.   Ayudas técnicas para la accesibilidad:   instalación adaptada.    Columna rescate cardíaco.","Bus:  54, 103, 142.  Metro: Congosto.  Renfe: Vallecas.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para 10 bicicletas.    Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones .",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ecd237c71d4a6110VgnVCM1000000b205a0aRCRD,FUENTIDUEÑA,CALLE,6,28031,1,CASCO H.VALLECAS,18,VILLA DE VALLECAS,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4673,Centro Deportivo Municipal Moratalaz,"Clases y escuelas deportivas    Pre infantiles (0 a 3 años): natación.  Infantiles (edad, según modalidad): atletismo, baloncesto, hábitos saludables, fútbol,  fútbol sala, gimnasia rítmica, judo, karate shyto, natación, patinaje, polideportiva, tenis y tiro con arco.  Jóvenes y personas adultas: aeróbic,  atletismo juvenil, ciclo sala, combinada (fitness/ciclo sala), fútbol (masculino y femenino), gap (glúteos, abdomen, piernas), gimnasia acuática (acuagim), hábitos saludables, judo, karate shyto, natación , natación embarazadas, pádel, pilates, tenis y tonificación (con pesas).  Mayores 65 años: acondicionamiento físico, gimnasia acuática (acuagim), natación, natación de compensación y pilates.  Personas con discapacidad  : atletismo y natación.     Equipamientos    Superficie total de las instalaciones: 108.300 metros cuadrados.  Unidades deportivas cubiertas:  pabellón polideportivo, piscina (vaso de 25 metros), sala de musculación, sala de artes marciales y sala multiusos (psicomotricidad, sala multiusos (ciclo sala).   Unidades deportivas al aire libre:  campo de fútbol (de césped artificial), 3 pistas de fútbol sala, campo de tiro con arco, 2 frontones (largos), piscina (3 vasos de 50 metros y una vaso infantil), pista de atletismo, pista de baloncesto, pista de patinaje, 4 pistas de pádel, 6 pistas de tenis y 1 pista de vóley playa.   Oficina de promoción deportiva:  responsable de la coordinación de Juegos Deportivos Municipales, Torneos y Circuitos Municipales, Copas de Primavera. Además, ofrece información sobre las escuelas de promoción deportiva.    Servicio de medicina deportiva: reconocimientos médicos para deportistas y psicomotricidad.    Unidades con servicios auxiliares:   sala de reconocimientos médicos.    Ayudas técnicas para la accesibilidad:  1 ascensor y 2 grúas de piscina.    Columna de rescate cardíaco.","Metro: Pavones.  Bus: 8, 20, 32, 71, 142, 144.  Bicicleta:  el centro dispone de  aparca bicicletas exterior  con capacidad para    interior (10), exterior (8) bicicletas.    Servicio Bicimad , para consultar la estación más cercana, acceda al  mapa de geolocalización de las estaciones .",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc9942be9971c010VgnVCM1000000b205a0aRCRD,VALDEBERNARDO,CALLE,2,28030,1,PAVONES,14,MORATALAZ,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
4691,Centro Deportivo Municipal Moscardó,"Clases y escuelas deportivas    Infantiles natación, pádel y waterpolo.  Jóvenes y personas adultas  acuagim, aeróbic, bailes de salón, combinada, natación, pádel y pilates.   Mayores de 65 años : actividad acuática y combinada.    Equipamientos     Superficie total de las instalaciones  13.800 metros cuadrados.  Unidades deportivas al aire libre:  piscina (vaso de 50 metros y vaso infantil), 2 pistas de pádel y 1 pista de vóley playa.    Unidades deportivas cubiertas:  piscina (vaso de 25 metros y vaso de enseñanza) y 2 salas multiusos, sala de cardio y sala de musculación","Metro: Usera.  Bus: 6, 47, 60.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23c942be9971c010VgnVCM1000000b205a0aRCRD,ANDRES ARTEAGA,CALLE,5,28026,5,MOSCARDO,12,USERA,/contenido/entidadesYorganismos/CentrosEspaciosDeporte/Gimnasios
